Basvuru Yili,Degerlendirme Puani,Cinsiyet,Universite Adi,Universite Turu,Burs Aliyor mu?,Bölüm,Universite Kacinci Sinif,Universite Not Ortalamasi,Daha Once Baska Bir Universiteden Mezun Olmus,Lise Turu,Lise Bolumu,Baska Bir Kurumdan Burs Aliyor mu?,Anne Egitim Durumu,Anne Calisma Durumu,Anne Sektor,Baba Egitim Durumu,Baba Calisma Durumu,Baba Sektor,Kardes Sayisi,Girisimcilik Kulupleri Tarzi Bir Kulube Uye misiniz?,Profesyonel Bir Spor Daliyla Mesgul musunuz?,Aktif olarak bir STK üyesi misiniz?,Stk Projesine Katildiniz Mi?,Girisimcilikle Ilgili Deneyiminiz Var Mi?,Ingilizce Biliyor musunuz?
2022,58.0,1,140,1,0,15,2,4,0.0,1,0,0,2,0,0,3,1,3,1.0,1,1,1,0.0,1,1
2022,58.0,1,179,1,0,21,4,4,0.0,0,2,0,4,0,0,4,0,0,1.0,1,1,1,0.0,1,1
2022,58.0,1,5,2,1,3,2,4,0.0,1,2,0,4,1,3,4,1,3,1.0,1,1,1,0.0,1,1
2022,58.0,1,31,2,1,3,1,4,0.0,1,0,1,4,1,3,4,1,3,1.0,1,1,1,0.0,0,1
2022,58.0,1,85,1,0,63,2,4,0.0,1,0,0,1,0,0,2,0,0,2.0,1,1,1,0.0,1,1
2022,58.0,1,66,1,0,40,2,4,0.0,0,0,1,5,1,2,4,1,3,1.0,1,1,1,0.0,0,1
2022,58.0,2,89,1,0,21,2,5,0.0,1,2,0,4,1,2,6,1,2,1.0,1,1,1,0.0,0,1
2022,57.0,1,96,1,0,64,3,5,0.0,1,2,1,3,0,0,3,0,0,1.0,1,1,1,0.0,1,1
2022,57.0,1,66,1,0,29,2,4,0.0,1,0,1,1,0,0,4,1,2,2.0,1,1,1,0.0,0,1
2022,57.0,2,98,1,0,0,3,4,0.0,0,0,0,4,0,0,5,1,2,1.0,1,1,1,0.0,1,1
2022,57.0,1,89,1,0,65,3,4,0.0,1,2,1,3,0,0,3,0,0,2.0,1,1,1,0.0,1,1
2022,57.0,1,66,1,0,7,2,2,0.0,1,2,1,2,0,0,2,1,3,1.0,1,1,1,0.0,1,1
2022,57.0,1,89,1,0,66,4,5,0.0,1,2,0,3,0,0,3,1,2,1.0,1,1,1,0.0,0,1
2022,57.0,1,108,1,0,19,4,4,0.0,1,3,0,3,0,0,4,1,2,2.0,1,1,1,0.0,0,1
2022,57.0,1,117,1,0,10,5,4,0.0,0,2,0,4,1,3,4,0,0,1.0,1,1,1,0.0,1,1
2022,57.0,1,121,1,0,67,3,3,0.0,1,2,0,3,0,0,3,0,0,0.0,1,1,1,0.0,1,1
2022,57.0,1,35,2,1,50,4,4,0.0,0,0,0,1,0,0,2,1,2,1.0,1,1,1,0.0,1,1
2022,57.0,1,179,1,0,3,3,3,0.0,1,2,0,1,0,0,1,1,1,4.0,1,1,1,0.0,1,1
2022,57.0,1,166,1,0,8,3,4,0.0,1,0,1,3,1,3,1,1,3,1.0,1,1,1,0.0,0,1
2022,57.0,1,136,1,0,57,3,4,0.0,1,2,0,2,0,0,3,0,0,2.0,1,1,1,0.0,1,1
2022,57.0,1,98,1,0,68,4,3,0.0,1,2,0,1,0,0,1,0,0,2.0,1,1,1,0.0,1,1
2022,57.0,1,20,2,1,8,2,2,0.0,0,0,0,3,1,3,4,1,3,0.0,1,1,1,0.0,1,1
2022,57.0,1,6,2,1,69,3,4,0.0,1,1,1,1,0,0,4,1,3,3.0,1,1,1,0.0,0,1
2022,57.0,1,64,1,0,70,3,5,0.0,1,2,1,4,0,0,4,1,2,3.0,1,1,1,0.0,0,1
2022,57.0,1,95,1,0,9,6,4,0.0,1,2,0,4,0,0,3,1,3,2.0,1,1,1,0.0,0,1
2022,57.0,2,91,1,0,16,2,5,0.0,1,2,0,1,0,0,4,1,2,2.0,0,1,1,0.0,1,1
2022,57.0,1,66,1,0,34,4,5,0.0,1,2,0,5,1,3,5,1,2,0.0,0,1,1,0.0,0,1
2022,57.0,1,11,2,1,21,2,4,0.0,0,2,0,4,0,0,4,0,0,2.0,1,1,1,0.0,1,1
2022,57.0,2,127,1,0,16,4,2,0.0,1,2,0,3,1,2,4,0,0,2.0,1,1,1,0.0,1,1
2022,57.0,2,58,1,0,71,4,4,0.0,0,2,0,5,1,2,5,1,2,1.0,1,1,1,0.0,1,1
2022,57.0,1,122,1,0,44,4,5,0.0,1,1,1,2,0,0,1,0,0,4.0,0,1,1,0.0,1,1
2022,57.0,1,1,2,1,15,3,4,0.0,1,0,0,3,1,2,4,0,2,1.0,1,1,1,0.0,0,1
2022,57.0,1,198,1,0,72,4,5,0.0,1,0,1,2,0,0,2,1,3,2.0,0,1,1,0.0,1,1
2022,57.0,1,97,1,0,34,4,4,0.0,1,2,0,2,0,0,2,0,0,1.0,1,1,1,0.0,1,1
2022,57.0,1,165,1,0,66,4,5,0.0,1,2,0,5,1,2,4,1,2,1.0,1,1,1,0.0,1,1
2022,57.0,1,68,1,0,68,2,4,0.0,1,2,0,4,0,1,4,1,1,4.0,1,1,1,0.0,1,1
2022,57.0,1,234,1,0,16,2,5,0.0,1,2,0,0,0,0,4,1,2,4.0,1,1,1,0.0,0,1
2022,57.0,2,98,1,0,8,2,4,0.0,1,0,0,1,0,0,1,0,0,1.0,0,1,1,0.0,1,1
2022,57.0,1,81,1,0,8,3,4,0.0,0,0,1,4,1,2,4,1,2,2.0,1,1,1,0.0,0,1
2022,57.0,1,35,2,1,21,4,4,0.0,0,2,0,5,1,2,5,1,3,1.0,1,1,1,0.0,0,1
2022,57.0,1,192,2,1,29,3,5,0.0,0,0,0,3,0,0,5,1,2,0.0,1,1,1,0.0,1,1
2022,57.0,2,213,1,0,73,4,4,0.0,1,2,0,3,0,0,3,1,3,1.0,1,1,1,0.0,1,1
2022,57.0,1,45,2,1,21,2,5,0.0,1,2,0,4,1,2,4,1,2,1.0,1,1,1,0.0,0,1
2022,57.0,2,64,1,0,74,2,3,0.0,1,1,0,1,1,3,2,0,0,1.0,1,1,1,0.0,1,0
2022,57.0,2,128,1,0,36,4,4,0.0,1,2,1,2,0,0,1,1,1,1.0,1,1,1,0.0,1,1
2022,57.0,1,39,2,1,75,2,4,0.0,0,2,0,4,1,2,6,1,3,2.0,1,1,1,0.0,1,1
2022,57.0,1,66,1,0,11,2,4,0.0,1,0,0,4,0,0,4,0,0,1.0,1,1,1,0.0,0,1
2022,57.0,1,35,2,0,21,4,4,0.0,1,2,0,4,0,0,4,1,1,2.0,1,1,1,0.0,1,1
2022,57.0,1,97,1,0,9,2,4,0.0,1,2,0,4,0,0,4,0,0,1.0,0,1,1,0.0,1,1
2022,57.0,2,66,1,0,26,3,4,0.0,0,0,0,4,0,0,4,0,0,2.0,0,1,1,0.0,1,1
2022,57.0,2,116,1,0,37,4,3,0.0,1,2,0,1,0,1,1,1,3,4.0,1,1,1,0.0,1,1
2022,57.0,1,24,2,1,21,2,2,0.0,1,2,1,4,0,0,3,1,3,1.0,1,1,1,0.0,1,1
2022,57.0,1,24,2,1,10,3,4,0.0,1,2,0,3,0,0,3,1,3,2.0,1,1,1,0.0,0,1
2022,57.0,2,66,1,0,10,4,4,0.0,1,2,0,3,0,0,4,1,3,2.0,0,1,1,0.0,1,1
2022,57.0,1,31,2,1,39,2,4,0.0,1,0,0,4,1,2,5,1,2,1.0,1,1,1,0.0,0,1
2022,57.0,1,89,1,0,76,3,2,0.0,1,2,0,4,1,2,1,1,1,1.0,1,1,1,0.0,1,1
2022,57.0,1,140,1,0,3,3,3,0.0,1,2,1,1,0,0,1,1,3,3.0,1,1,1,0.0,1,1
2022,57.0,1,89,1,0,4,3,4,0.0,1,2,0,3,0,0,2,0,0,1.0,1,1,1,0.0,0,1
2022,57.0,1,1,2,1,21,2,4,0.0,1,2,0,4,0,0,4,1,2,1.0,1,1,1,0.0,0,1
2022,57.0,2,66,1,0,15,3,4,0.0,1,0,0,1,0,0,3,1,1,1.0,1,1,1,0.0,0,1
2022,57.0,2,1,2,1,3,2,4,0.0,1,2,1,4,1,2,4,1,2,0.0,0,1,1,0.0,1,1
2022,57.0,2,18,2,1,77,4,5,0.0,0,1,0,4,0,0,4,1,3,0.0,1,1,1,0.0,0,1
2022,57.0,2,66,1,0,78,2,2,0.0,1,2,1,2,0,0,4,1,2,1.0,1,1,1,0.0,1,1
2022,57.0,1,35,2,1,5,2,3,0.0,0,0,1,4,1,2,3,0,0,0.0,1,1,1,0.0,1,1
2022,57.0,1,97,1,0,3,4,3,0.0,1,2,0,4,0,0,5,1,3,2.0,1,1,1,0.0,1,1
2022,57.0,2,81,1,0,79,2,3,0.0,1,0,1,5,1,2,4,1,3,1.0,1,1,1,0.0,1,1
2022,57.0,1,76,2,1,8,3,4,0.0,1,0,0,3,1,1,1,1,1,1.0,1,1,1,0.0,1,1
2022,57.0,1,70,1,0,79,3,4,0.0,0,0,0,3,1,3,4,1,2,1.0,1,1,1,0.0,1,1
2022,57.0,1,111,1,0,16,3,5,0.0,1,2,0,4,1,2,3,1,2,2.0,0,1,1,0.0,1,1
2022,57.0,1,70,1,0,21,3,4,0.0,0,2,0,4,1,2,4,0,0,1.0,1,1,1,0.0,0,1
2022,57.0,1,8,2,1,8,4,4,0.0,1,0,0,4,1,2,4,0,0,1.0,1,1,1,0.0,1,1
2022,57.0,1,89,1,0,34,4,2,0.0,1,2,1,1,1,3,3,0,0,1.0,1,1,1,0.0,1,1
2022,56.0,1,220,1,0,3,2,4,0.0,0,2,1,4,0,0,4,0,0,2.0,1,1,1,0.0,1,1
2022,56.0,2,96,1,0,80,5,5,0.0,0,2,0,0,0,0,1,0,0,0.0,1,1,1,0.0,1,1
2022,56.0,1,81,1,0,23,3,3,0.0,0,2,1,4,0,0,2,1,1,3.0,1,1,1,0.0,1,1
2022,56.0,1,188,2,1,15,2,3,0.0,0,0,0,3,0,0,3,0,0,1.0,1,1,1,0.0,1,1
2022,56.0,2,129,1,0,29,2,5,0.0,1,0,0,3,0,0,4,1,2,1.0,1,1,1,0.0,1,1
2022,56.0,1,97,1,0,3,4,3,0.0,1,2,0,4,1,2,4,0,0,2.0,1,1,1,0.0,1,1
2022,56.0,1,149,1,0,15,3,4,0.0,0,0,1,4,1,3,3,1,1,1.0,1,1,1,0.0,1,1
2022,56.0,1,25,2,1,9,4,3,0.0,0,2,0,4,1,2,4,1,3,2.0,1,1,1,0.0,1,1
2022,56.0,1,35,2,1,15,4,5,0.0,1,0,1,4,1,2,4,1,2,1.0,1,0,1,0.0,1,1
2022,56.0,1,66,1,0,11,4,3,0.0,1,0,0,3,1,3,4,1,2,1.0,0,1,1,0.0,1,1
2022,56.0,2,166,1,0,6,2,4,0.0,1,3,1,4,1,2,4,1,1,4.0,1,1,1,0.0,1,1
2022,56.0,1,85,1,0,21,2,5,0.0,1,2,0,0,0,0,1,0,0,2.0,1,1,1,0.0,1,1
2022,56.0,1,171,1,0,8,3,4,0.0,1,0,0,2,0,0,3,1,2,2.0,0,1,1,0.0,1,0
2022,56.0,2,187,1,0,40,2,4,0.0,1,2,0,1,0,0,3,0,0,1.0,1,1,1,0.0,1,1
2022,56.0,2,66,1,0,10,3,5,0.0,1,2,1,4,1,2,4,0,0,1.0,0,1,1,0.0,0,1
2022,56.0,1,125,1,0,81,4,5,0.0,1,0,0,2,1,3,1,0,0,1.0,1,1,1,0.0,1,1
2022,56.0,2,89,1,0,37,3,3,0.0,1,2,0,4,0,0,3,1,3,4.0,1,1,1,0.0,1,1
2022,56.0,2,64,1,0,34,4,4,0.0,0,2,0,3,0,0,4,1,3,0.0,1,1,1,0.0,1,1
2022,56.0,1,63,2,1,36,4,3,0.0,1,2,0,2,0,0,4,0,0,4.0,1,1,1,0.0,1,1
2022,56.0,1,26,2,1,4,4,5,0.0,0,2,1,1,0,0,4,1,2,2.0,1,1,1,0.0,0,1
2022,56.0,2,101,1,0,79,2,5,0.0,1,0,0,3,0,0,3,1,2,1.0,1,1,1,0.0,1,1
2022,56.0,2,98,1,0,10,3,3,0.0,1,2,0,1,0,0,2,0,0,4.0,1,1,1,0.0,1,1
2022,56.0,1,73,1,0,68,4,5,0.0,1,2,1,3,0,0,2,1,2,2.0,1,1,1,0.0,1,1
2022,56.0,2,121,1,0,82,2,4,0.0,1,1,0,3,0,0,3,1,3,0.0,0,1,1,0.0,1,1
2022,56.0,2,78,1,0,8,3,4,0.0,1,0,0,3,0,0,4,1,2,1.0,1,1,1,0.0,0,1
2022,56.0,2,94,1,0,58,3,5,0.0,1,1,0,0,0,0,1,0,0,4.0,1,1,1,0.0,0,1
2022,56.0,2,35,2,1,10,2,2,0.0,1,2,0,3,0,0,3,1,3,1.0,1,1,1,0.0,1,1
2022,56.0,2,83,2,1,9,6,4,0.0,1,2,0,4,1,2,4,1,2,2.0,0,1,1,0.0,1,1
2022,56.0,1,129,1,0,4,4,5,0.0,0,2,0,1,0,0,1,0,0,4.0,1,1,1,0.0,0,1
2022,56.0,2,160,1,0,9,2,4,0.0,1,2,1,4,0,0,4,1,2,3.0,1,1,1,0.0,0,1
2022,56.0,2,38,2,1,12,3,4,0.0,0,0,0,4,0,0,4,0,0,1.0,1,1,1,0.0,1,1
2022,56.0,2,121,1,0,11,1,0,0.0,1,0,0,4,0,0,6,1,2,4.0,1,1,1,0.0,1,1
2022,56.0,2,133,1,0,21,3,4,0.0,1,2,0,2,1,3,2,1,1,2.0,1,1,1,0.0,1,1
2022,56.0,2,72,1,0,16,3,4,0.0,0,2,1,1,0,0,3,0,0,2.0,1,1,1,0.0,0,1
2022,56.0,1,165,1,0,0,4,5,0.0,0,2,0,3,0,0,3,1,3,1.0,0,1,1,0.0,1,1
2022,56.0,1,89,1,0,0,4,5,0.0,1,2,0,2,0,0,2,1,3,2.0,1,1,1,0.0,0,1
2022,56.0,1,76,2,1,8,4,3,0.0,1,0,0,1,0,0,2,1,3,4.0,0,1,1,0.0,1,1
2022,56.0,1,89,1,0,83,4,3,0.0,1,2,0,3,0,0,4,1,2,1.0,1,1,1,0.0,1,1
2022,56.0,1,116,1,0,84,2,5,0.0,0,2,0,4,1,2,4,1,2,1.0,1,1,1,0.0,0,1
2022,56.0,2,121,1,0,51,3,3,0.0,0,2,0,4,0,0,4,0,0,2.0,1,1,1,0.0,1,1
2022,56.0,2,127,1,0,19,4,5,0.0,1,3,0,1,0,0,1,1,1,3.0,0,1,1,0.0,0,1
2022,56.0,2,64,1,0,34,4,4,0.0,1,2,0,3,0,0,4,1,1,1.0,1,1,1,0.0,1,1
2022,56.0,2,70,1,0,37,3,3,0.0,0,2,0,6,1,2,6,1,2,0.0,1,1,1,0.0,1,1
2022,56.0,1,121,1,0,47,4,4,0.0,1,0,1,3,0,0,3,1,3,1.0,1,1,1,0.0,1,1
2022,56.0,1,110,1,0,9,1,3,0.0,1,2,1,4,0,0,4,1,2,1.0,0,1,1,0.0,1,1
2022,56.0,2,38,2,1,21,4,3,0.0,1,2,1,0,0,0,1,1,1,3.0,1,1,1,0.0,1,1
2022,56.0,2,70,1,0,40,4,3,0.0,1,0,1,1,0,0,4,1,2,2.0,0,1,1,0.0,1,1
2022,56.0,2,165,1,0,4,3,5,0.0,1,2,0,4,0,0,3,1,3,2.0,0,1,1,0.0,1,1
2022,56.0,2,81,1,0,74,1,4,0.0,1,1,0,1,0,0,1,1,1,4.0,1,1,1,0.0,0,1
2022,56.0,2,66,1,0,29,2,4,0.0,0,0,0,1,0,0,2,1,3,3.0,1,1,1,0.0,0,1
2022,56.0,1,89,1,0,5,1,0,0.0,1,0,0,4,0,0,5,1,2,1.0,1,1,1,0.0,1,1
2022,56.0,2,121,1,0,82,3,4,0.0,1,1,1,1,0,0,3,1,1,1.0,1,1,1,0.0,0,1
2022,56.0,1,89,1,0,17,3,4,0.0,1,2,0,3,0,0,3,0,0,1.0,1,1,1,0.0,0,1
2022,56.0,1,166,1,0,85,5,3,0.0,1,2,1,1,0,0,3,1,1,2.0,1,1,1,0.0,1,1
2022,56.0,1,35,2,1,11,3,5,0.0,1,0,1,4,0,0,1,0,0,0.0,0,1,1,0.0,1,1
2022,56.0,1,98,1,0,29,2,2,0.0,0,0,0,6,1,3,2,0,0,1.0,1,1,1,0.0,1,1
2022,56.0,2,98,1,0,23,3,3,0.0,1,2,1,3,1,3,3,1,3,1.0,1,1,1,0.0,1,1
2022,56.0,1,64,1,0,9,6,3,0.0,0,2,0,4,1,2,4,1,2,1.0,0,1,1,0.0,1,1
2022,56.0,2,89,1,0,21,2,3,0.0,0,2,0,5,0,0,6,1,2,2.0,0,1,1,0.0,1,1
2022,56.0,2,70,1,0,40,4,4,0.0,1,0,0,5,1,2,4,1,2,0.0,1,1,1,0.0,1,1
2022,56.0,1,24,2,0,21,2,3,0.0,0,2,0,4,1,3,4,1,3,1.0,1,1,1,0.0,1,1
2022,56.0,1,121,1,0,51,4,3,0.0,0,2,0,3,1,3,3,0,0,1.0,1,1,1,0.0,1,1
2022,56.0,2,63,2,1,3,3,4,0.0,1,2,0,4,1,3,4,0,0,1.0,0,1,1,0.0,1,1
2022,56.0,1,1,2,0,21,5,3,0.0,0,2,0,4,1,2,4,1,2,1.0,1,1,1,0.0,1,1
2022,56.0,1,98,1,0,23,4,3,0.0,1,2,1,1,1,3,1,0,0,1.0,1,1,1,0.0,1,1
2022,56.0,2,98,1,0,31,4,4,0.0,1,2,1,3,0,0,3,1,3,2.0,1,1,1,0.0,0,1
2022,56.0,1,165,1,0,0,4,5,0.0,0,2,0,3,0,0,3,1,3,1.0,0,1,1,0.0,1,1
2022,56.0,2,149,1,0,10,3,3,0.0,0,2,0,3,1,3,3,1,3,0.0,1,1,1,0.0,1,1
2022,56.0,1,54,2,1,5,3,4,0.0,1,0,0,1,0,0,3,1,3,1.0,1,1,1,0.0,1,1
2022,56.0,1,31,2,1,86,4,3,0.0,1,2,0,4,1,2,4,1,3,1.0,0,1,1,0.0,1,1
2022,55.0,1,81,1,0,23,4,4,0.0,1,2,0,4,1,2,3,1,1,1.0,0,1,1,0.0,1,1
2022,55.0,1,87,2,1,3,5,3,0.0,1,2,0,4,1,2,4,1,2,0.0,1,1,1,0.0,1,1
2022,55.0,1,98,1,0,12,2,2,0.0,0,0,0,3,0,0,3,0,0,1.0,1,1,1,0.0,1,1
2022,55.0,1,64,1,0,34,4,3,0.0,1,2,0,3,0,0,4,1,2,1.0,1,1,1,0.0,1,1
2022,55.0,2,66,1,0,12,2,3,0.0,1,0,0,1,0,0,4,1,2,3.0,0,1,1,0.0,1,1
2022,55.0,1,61,2,1,21,2,3,0.0,1,2,0,1,1,3,2,1,3,1.0,1,1,1,0.0,1,1
2022,55.0,2,66,1,0,21,2,5,0.0,0,2,0,5,1,3,5,1,2,1.0,1,1,1,0.0,1,1
2022,55.0,1,24,2,1,21,1,0,0.0,1,2,1,3,0,0,4,0,0,2.0,1,1,1,0.0,1,1
2022,55.0,1,20,2,1,8,1,0,0.0,0,0,0,4,0,0,4,1,3,1.0,1,1,1,0.0,1,1
2022,55.0,1,8,2,1,8,4,3,0.0,1,0,0,3,0,0,4,0,0,1.0,1,1,1,0.0,1,1
2022,55.0,1,1,2,1,50,2,3,0.0,1,0,0,4,0,0,4,0,0,0.0,1,1,1,0.0,0,1
2022,55.0,1,18,2,1,8,4,3,0.0,0,0,0,3,0,0,3,0,0,1.0,1,1,1,0.0,1,1
2022,55.0,2,21,2,1,87,4,3,0.0,1,3,0,2,1,3,3,0,0,1.0,1,1,1,0.0,1,1
2022,55.0,2,179,1,0,34,3,4,0.0,1,2,0,3,1,2,4,1,3,1.0,1,1,1,0.0,1,1
2022,55.0,1,118,1,0,88,2,3,0.0,1,2,1,1,0,0,1,0,0,1.0,1,1,1,0.0,1,1
2022,55.0,1,146,1,0,58,3,5,0.0,1,1,0,2,0,0,1,1,3,1.0,1,1,0,0.0,1,1
2022,55.0,1,208,1,0,57,2,3,0.0,1,2,0,1,0,0,3,0,0,2.0,1,1,1,0.0,0,1
2022,55.0,2,58,1,0,31,4,3,0.0,1,2,0,1,1,3,3,1,2,1.0,1,1,1,0.0,1,1
2022,55.0,1,166,1,0,9,2,3,0.0,0,2,1,4,0,0,4,1,2,3.0,1,1,1,0.0,0,1
2022,55.0,2,166,1,0,48,4,4,0.0,1,2,0,3,0,0,4,1,2,4.0,1,1,1,0.0,1,1
2022,55.0,1,1,2,1,21,2,3,0.0,0,2,0,4,1,2,4,1,3,0.0,1,1,1,0.0,0,1
2022,55.0,2,103,1,0,8,3,3,0.0,1,0,1,0,0,0,3,0,0,4.0,1,1,1,0.0,1,1
2022,55.0,2,35,2,1,3,4,5,0.0,1,2,1,4,1,2,4,1,2,1.0,0,1,1,0.0,1,1
2022,55.0,1,121,1,0,21,2,5,0.0,1,2,0,1,0,0,1,1,1,1.0,1,0,1,0.0,1,1
2022,55.0,2,28,2,1,89,2,5,0.0,1,2,0,1,0,0,2,1,3,1.0,1,1,1,0.0,1,1
2022,55.0,1,149,1,0,29,1,5,0.0,1,0,0,3,0,0,3,0,0,1.0,1,0,1,0.0,1,1
2022,55.0,1,66,1,0,90,2,3,0.0,1,2,0,4,1,2,4,1,2,1.0,1,1,1,0.0,1,1
2022,55.0,2,133,1,0,10,4,3,0.0,1,2,1,1,0,0,2,0,0,1.0,1,1,1,0.0,1,1
2022,55.0,2,194,1,0,91,4,4,0.0,1,0,0,0,0,0,0,0,0,4.0,1,1,1,0.0,1,1
2022,55.0,2,24,2,1,8,4,4,0.0,1,0,1,3,0,0,3,1,1,2.0,1,1,1,0.0,0,1
2022,55.0,1,118,1,0,8,3,3,0.0,1,0,1,1,0,0,3,1,1,3.0,1,1,1,0.0,0,1
2022,55.0,2,89,1,0,17,2,4,0.0,1,2,0,1,0,0,3,1,3,2.0,1,1,1,0.0,0,1
2022,55.0,1,121,1,0,92,2,3,0.0,0,2,1,1,0,0,3,1,2,1.0,1,1,1,0.0,1,1
2022,55.0,1,121,1,0,34,4,3,0.0,1,2,1,3,0,0,3,0,0,2.0,1,1,1,0.0,1,1
2022,55.0,1,70,1,0,12,1,0,0.0,1,0,0,4,1,3,6,1,2,1.0,1,1,1,0.0,1,1
2022,55.0,1,141,1,0,8,2,4,0.0,1,0,0,3,0,0,3,1,2,1.0,1,1,1,0.0,0,0
2022,55.0,2,140,1,0,45,1,4,0.0,1,2,0,4,1,2,4,1,2,1.0,1,1,1,0.0,1,1
2022,55.0,2,121,1,0,51,3,3,0.0,1,2,0,4,1,2,4,1,2,1.0,1,1,1,0.0,1,1
2022,55.0,2,73,1,0,93,3,5,0.0,1,2,1,1,0,0,1,1,1,2.0,1,1,1,0.0,1,1
2022,55.0,2,18,2,1,3,3,2,0.0,1,2,0,4,1,1,4,1,1,2.0,1,1,1,0.0,1,1
2022,55.0,1,8,2,1,9,3,4,0.0,0,2,0,4,0,0,5,1,3,1.0,1,1,1,0.0,0,1
2022,55.0,2,140,1,0,3,4,3,0.0,1,2,0,1,0,0,4,0,0,3.0,1,1,1,0.0,1,1
2022,55.0,1,18,2,1,8,2,2,0.0,1,0,0,4,1,3,4,1,2,1.0,1,1,1,0.0,1,1
2022,55.0,1,66,1,0,5,1,0,0.0,1,0,0,4,0,0,4,0,0,1.0,1,1,1,0.0,1,1
2022,55.0,1,101,1,0,8,4,3,0.0,1,0,0,4,1,2,4,1,3,2.0,1,1,1,0.0,0,1
2022,55.0,2,89,1,0,76,4,3,0.0,1,2,1,3,1,3,2,1,1,1.0,1,1,1,0.0,1,1
2022,55.0,2,121,1,0,40,4,5,0.0,1,2,0,3,0,0,4,1,1,2.0,1,0,1,0.0,1,1
2022,55.0,1,72,1,0,19,4,3,0.0,1,3,0,1,0,0,1,1,3,2.0,1,1,1,0.0,0,1
2022,55.0,1,89,1,0,17,3,5,0.0,1,2,1,4,0,0,4,1,3,2.0,1,0,1,0.0,1,1
2022,55.0,1,142,1,0,8,4,4,0.0,1,0,0,4,1,3,4,1,3,1.0,1,0,1,0.0,1,1
2022,55.0,1,24,2,1,94,1,0,0.0,1,1,1,4,0,0,3,1,2,2.0,1,1,1,0.0,1,1
2022,55.0,2,95,1,0,3,3,4,0.0,1,2,0,4,0,0,4,0,0,2.0,1,1,1,0.0,0,1
2022,55.0,2,66,1,0,29,3,3,0.0,1,0,0,3,0,0,4,1,2,2.0,1,1,1,0.0,0,1
2022,55.0,2,24,2,1,5,1,5,0.0,1,0,1,3,0,0,3,0,0,1.0,1,1,1,0.0,1,1
2022,55.0,2,89,1,0,59,3,3,0.0,0,2,0,4,0,0,4,1,3,1.0,1,1,1,0.0,1,1
2022,55.0,2,97,1,0,3,3,4,0.0,1,2,0,3,0,0,4,1,2,1.0,1,1,1,0.0,0,1
2022,55.0,2,89,1,0,37,3,3,0.0,1,2,1,1,0,0,1,1,3,2.0,1,1,1,0.0,1,1
2022,55.0,2,97,1,0,21,3,3,0.0,0,2,0,1,1,1,0,1,3,2.0,1,1,1,0.0,1,1
2022,55.0,1,61,2,1,19,2,5,0.0,0,3,0,4,1,3,4,1,3,1.0,1,1,0,0.0,1,1
2022,55.0,2,165,1,0,66,4,5,0.0,1,2,0,4,1,2,4,1,2,1.0,1,1,1,0.0,1,1
2022,55.0,2,121,1,0,66,4,5,0.0,1,2,0,1,0,0,1,0,0,1.0,1,1,1,0.0,1,1
2022,55.0,2,19,2,1,36,2,3,0.0,0,2,0,4,1,2,4,1,2,2.0,1,1,1,0.0,1,1
2022,55.0,2,175,2,1,3,3,4,0.0,1,2,1,2,0,0,2,1,1,3.0,1,1,1,0.0,1,1
2022,55.0,1,70,1,0,95,2,3,0.0,0,2,0,4,1,3,4,1,3,1.0,1,1,1,0.0,1,1
2022,55.0,2,72,1,0,31,2,4,0.0,1,2,0,4,0,0,3,1,1,2.0,1,1,1,0.0,1,1
2022,55.0,2,81,1,0,8,3,1,0.0,1,0,0,5,1,3,6,1,3,1.0,1,1,1,0.0,1,1
2022,55.0,1,89,1,0,66,4,3,0.0,0,2,1,0,0,0,2,1,1,4.0,1,1,1,0.0,1,1
2022,55.0,2,70,1,0,31,2,3,0.0,1,2,1,1,0,0,4,1,2,1.0,1,1,1,0.0,0,1
2022,55.0,1,162,1,0,3,4,3,0.0,1,2,0,4,1,2,5,1,2,1.0,1,1,1,0.0,1,1
2022,55.0,2,89,1,0,34,4,3,0.0,1,2,0,3,0,0,4,1,1,1.0,0,1,1,0.0,1,1
2022,55.0,2,54,2,1,10,3,3,0.0,1,2,0,4,0,0,3,1,3,1.0,1,1,1,0.0,1,1
2022,55.0,2,96,1,0,26,4,4,0.0,0,0,0,4,0,0,5,1,2,0.0,1,1,1,0.0,1,1
2022,54.0,2,106,1,0,64,4,3,0.0,1,2,1,0,1,2,1,1,3,2.0,1,1,1,0.0,1,1
2022,54.0,1,78,1,0,8,3,3,0.0,1,0,0,1,0,0,3,0,0,2.0,1,1,1,0.0,0,1
2022,54.0,1,223,1,0,93,2,4,0.0,1,2,1,1,0,0,1,1,1,2.0,1,1,1,0.0,1,1
2022,54.0,1,136,1,0,2,4,4,0.0,1,0,1,1,0,0,1,0,0,0.0,1,1,1,0.0,1,1
2022,54.0,2,209,1,0,96,4,3,0.0,0,2,0,3,0,0,3,0,0,1.0,1,1,1,0.0,1,1
2022,54.0,2,81,1,0,8,3,3,0.0,0,0,0,3,0,0,4,0,0,1.0,1,1,1,0.0,0,1
2022,54.0,2,70,1,0,4,3,5,0.0,0,2,0,4,0,0,4,1,2,1.0,0,1,1,0.0,1,1
2022,54.0,1,142,1,0,12,3,4,0.0,1,0,1,3,1,3,4,0,0,1.0,1,1,1,0.0,1,1
2022,54.0,1,95,1,0,21,3,3,0.0,1,2,1,1,1,1,1,1,1,2.0,1,1,1,0.0,1,1
